# timestamp tx ty tz qx qy qz qw
1403636634.713556 3.6934382 -1.6798475 -0.0230840 0.8164687 0.0031482 0.5773810 -0.0001235
1403636634.813555 3.7698803 -1.7085427 -0.0281267 0.8187610 0.0097696 0.5740353 -0.0042978
1403636634.913555 3.8433018 -1.7358255 -0.0261252 0.8207833 0.0152192 0.5709693 -0.0087833
1403636635.013556 3.9158579 -1.7600279 -0.0192194 0.8222844 0.0213660 0.5685656 -0.0111826
1403636635.113555 3.9874837 -1.7822967 -0.0123645 0.8238007 0.0260249 0.5661418 -0.0125955
1403636635.213556 4.0650146 -1.8057212 -0.0130117 0.8251187 0.0284248 0.5640422 -0.0150854
1403636635.313555 4.1436501 -1.8254094 -0.0193987 0.8264145 0.0278878 0.5620139 -0.0200435
1403636635.413555 4.2166755 -1.8445591 -0.0257724 0.8279961 0.0256448 0.5595602 -0.0256359
1403636635.513556 4.2947700 -1.8645136 -0.0275987 0.8280434 0.0230542 0.5594110 -0.0295283
1403636635.613555 4.3734860 -1.8836105 -0.0221426 0.8276681 0.0215647 0.5599614 -0.0307216
1403636635.713556 4.4507349 -1.9029714 -0.0123498 0.8263768 0.0196464 0.5619398 -0.0306420
1403636635.813555 4.5132609 -1.9182404 0.0080787 0.8220493 0.0144842 0.5681801 -0.0345912
1403636635.913555 4.5887801 -1.9415320 0.0325806 0.8212712 0.0089705 0.5690891 -0.0396322
1403636636.013556 4.6665903 -1.9691872 0.0586202 0.8262723 0.0090220 0.5619562 -0.0373903
1403636636.113555 4.7388859 -1.9977927 0.0815819 0.8299885 0.0141174 0.5568702 -0.0285563
1403636636.213556 4.7988499 -2.0261676 0.1091624 0.8260062 0.0193222 0.5629346 -0.0210951
1403636636.313555 4.8759015 -2.0588221 0.1417808 0.8192445 0.0225358 0.5727617 -0.0165746
1403636636.413555 4.9568035 -2.0917075 0.1762508 0.8102142 0.0241611 0.5854530 -0.0146290
1403636636.513556 5.0277102 -2.1235266 0.2038526 0.8042426 0.0265393 0.5935908 -0.0118077
1403636636.613555 5.0912621 -2.1510550 0.2226096 0.8029932 0.0312856 0.5951462 -0.0049125
1403636636.713556 5.1542843 -2.1764920 0.2342705 0.8032586 0.0362131 0.5945214 0.0029284
1403636636.813555 5.2169129 -2.1986718 0.2383751 0.8036906 0.0418041 0.5934741 0.0110575
1403636636.913555 5.2797261 -2.2197568 0.2383631 0.8063999 0.0433614 0.5896504 0.0123040
1403636637.013556 5.3467423 -2.2335409 0.2328409 0.8096701 0.0365766 0.5857441 0.0005707
1403636637.113555 5.4116577 -2.2485533 0.2236280 0.8124583 0.0309002 0.5821113 -0.0101537
1403636637.213556 5.4715465 -2.2607658 0.2090086 0.8172953 0.0292531 0.5752990 -0.0142719
1403636637.313555 5.5206244 -2.2660615 0.1942562 0.8205951 0.0294904 0.5705314 -0.0157466
1403636637.413555 5.5712987 -2.2705244 0.1886579 0.8220811 0.0305329 0.5683012 -0.0168559
1403636637.513556 5.6266192 -2.2729798 0.1933443 0.8233920 0.0316457 0.5663149 -0.0176493
1403636637.613555 5.6793591 -2.2747476 0.2018047 0.8243302 0.0318266 0.5648643 -0.0198775
1403636637.713556 5.7348286 -2.2767528 0.2175032 0.8244738 0.0323842 0.5645859 -0.0209059
1403636637.813555 5.7893179 -2.2776124 0.2417848 0.8223667 0.0334426 0.5675885 -0.0209256
1403636637.913555 5.8447316 -2.2733728 0.2735966 0.8202441 0.0336606 0.5706332 -0.0210783
1403636638.013556 5.9046420 -2.2718796 0.2981948 0.8176904 0.0338129 0.5742629 -0.0214749
1403636638.113555 5.9597519 -2.2680608 0.3055285 0.8153442 0.0338256 0.5775673 -0.0220387
1403636638.213556 6.0142881 -2.2647820 0.3000908 0.8141816 0.0341443 0.5791615 -0.0226811
1403636638.313555 6.0656994 -2.2644839 0.2887858 0.8148781 0.0337354 0.5781304 -0.0245115
1403636638.413555 6.1107964 -2.2716925 0.2692900 0.8240795 0.0287910 0.5647304 -0.0338170
1403636638.513556 6.1422423 -2.2661679 0.2388105 0.8342236 0.0239576 0.5493607 -0.0412292
1403636638.613555 6.1877119 -2.2703750 0.2194668 0.8379519 0.0246149 0.5436676 -0.0406979
1403636638.713556 6.2814932 -2.2641926 0.2124731 0.8359930 0.0292433 0.5470798 -0.0310506
1403636638.813555 6.2998128 -2.2879596 0.2191081 0.8296426 0.0338574 0.5564363 -0.0304227
1403636638.913555 6.3597822 -2.2976438 0.2287895 0.8251950 0.0329535 0.5629273 -0.0328672
1403636639.013556 6.4229012 -2.3075295 0.2432948 0.8235201 0.0285828 0.5651731 -0.0397111
1403636639.113555 6.4882481 -2.3195943 0.2553027 0.8227871 0.0222943 0.5657804 -0.0491613
1403636639.213556 6.5523015 -2.3366490 0.2544230 0.8231894 0.0178510 0.5647813 -0.0553418
1403636639.313555 6.6208950 -2.3566076 0.2394007 0.8239237 0.0197051 0.5639444 -0.0522316
1403636639.413555 6.6903509 -2.3833613 0.2186091 0.8244312 0.0274072 0.5637797 -0.0414056
1403636639.513556 6.7683097 -2.4101833 0.1941002 0.8238071 0.0351712 0.5649889 -0.0298709
1403636639.613555 6.8437425 -2.4391794 0.1668894 0.8214748 0.0432316 0.5682878 -0.0189493
1403636639.713556 6.9164813 -2.4660505 0.1398182 0.8171679 0.0440399 0.5743971 -0.0191077
1403636639.813555 6.9751140 -2.4926864 0.1164875 0.8134987 0.0412613 0.5795852 -0.0244629
1403636639.913555 7.0513605 -2.5164199 0.1072803 0.8127584 0.0385998 0.5805963 -0.0290134
1403636640.013556 7.1130832 -2.5391723 0.1009529 0.8120495 0.0388086 0.5815072 -0.0303125
1403636640.113555 7.1753096 -2.5607233 0.1038493 0.8112928 0.0462345 0.5819671 -0.0313143
1403636640.213556 7.2357413 -2.5825904 0.1133598 0.8105201 0.0543196 0.5820373 -0.0365941
1403636640.313555 7.2956246 -2.6076022 0.1234640 0.8112471 0.0610111 0.5800801 -0.0407782
1403636640.413555 7.3578749 -2.6343885 0.1288177 0.8108974 0.0667613 0.5797043 -0.0439465
1403636640.513556 7.4150543 -2.6607514 0.1270924 0.8113155 0.0707816 0.5784388 -0.0465369
1403636640.613555 7.4678654 -2.6857099 0.1219115 0.8109507 0.0736117 0.5784339 -0.0485230
1403636640.713556 7.5100915 -2.7068077 0.1118324 0.8108445 0.0754235 0.5782291 -0.0499353
1403636640.813555 7.5497565 -2.7211879 0.1002591 0.8122675 0.0766304 0.5760412 -0.0502579
1403636640.913555 7.5891703 -2.7337183 0.0943920 0.8135692 0.0775857 0.5741003 -0.0499454
1403636641.013556 7.6285782 -2.7482476 0.0963452 0.8134493 0.0779243 0.5742951 -0.0491233
1403636641.113555 7.6652184 -2.7641954 0.0961970 0.8123699 0.0770497 0.5759320 -0.0492006
1403636641.213556 7.7058351 -2.7756583 0.0885906 0.8121490 0.0765298 0.5763960 -0.0482161
1403636641.313555 7.7370637 -2.7844345 0.0759585 0.8119436 0.0728080 0.5768591 -0.0517707
1403636641.413555 7.8142320 -2.7976261 0.0745591 0.8139273 0.0666349 0.5743760 -0.0563417
1403636641.513556 7.8472361 -2.8263476 0.0423771 0.8129324 0.0679134 0.5755156 -0.0575375
1403636641.613555 7.8452108 -2.8278875 0.0274803 0.8124952 0.0695536 0.5763717 -0.0530046
1403636641.713556 7.8728798 -2.8434255 0.0185318 0.8121585 0.0710422 0.5769107 -0.0502563
1403636641.813555 7.9124860 -2.8558395 0.0223293 0.8123475 0.0709674 0.5768248 -0.0482526
1403636641.913555 7.9388553 -2.8672092 0.0295893 0.8118426 0.0698525 0.5777627 -0.0471442
1403636642.013556 8.0123712 -2.8830686 0.0245826 0.8116078 0.0636374 0.5791068 -0.0433392
1403636642.113555 7.9857234 -2.8886359 0.0596769 0.8109225 0.0558164 0.5812784 -0.0374779
1403636642.213556 8.0068269 -2.9026602 0.0707543 0.8104053 0.0500109 0.5827914 -0.0331109
1403636642.313555 8.0199650 -2.9130371 0.0771196 0.8102681 0.0432654 0.5837064 -0.0296730
1403636642.413555 8.0356284 -2.9245012 0.0749105 0.8097805 0.0345828 0.5851983 -0.0245453
1403636642.513556 8.0452044 -2.9380185 0.0673383 0.8106641 0.0282842 0.5844634 -0.0206482
1403636642.613555 8.0602431 -2.9551895 0.0555901 0.8151622 0.0241125 0.5784531 -0.0179244
1403636642.713556 8.0799967 -2.9729136 0.0389849 0.8202443 0.0211056 0.5713928 -0.0162498
1403636642.813555 8.0879944 -2.9877705 0.0222660 0.8238488 0.0194705 0.5662411 -0.0162811
1403636642.913555 8.1042224 -3.0013305 0.0147291 0.8259106 0.0187578 0.5632352 -0.0169110
1403636643.013556 8.1166689 -3.0115417 0.0151515 0.8258606 0.0178414 0.5633171 -0.0176007
1403636643.113555 8.1315940 -3.0243589 0.0217161 0.8212218 0.0175219 0.5700425 -0.0184212
1403636643.213556 8.1474306 -3.0367259 0.0232764 0.8178225 0.0167963 0.5748905 -0.0196230
1403636643.313555 8.1641963 -3.0507503 0.0185459 0.8174196 0.0172633 0.5754436 -0.0197957
1403636643.413555 8.1816143 -3.0663566 0.0143941 0.8199971 0.0176986 0.5717329 -0.0203213
1403636643.513556 8.2164477 -3.0923951 0.0214974 0.8248008 0.0188649 0.5646632 -0.0224336
1403636643.613555 8.2435067 -3.0987107 0.0184555 0.8284603 0.0196301 0.5593074 -0.0210590
1403636643.713556 8.2605228 -3.1189548 0.0397765 0.8316616 0.0218403 0.5544557 -0.0209967
1403636643.813555 8.2894173 -3.1352427 0.0594380 0.8340363 0.0236448 0.5508617 -0.0193830
1403636643.913555 8.3189175 -3.1491938 0.0762165 0.8365579 0.0242473 0.5470225 -0.0186905
1403636644.013556 8.3546987 -3.1649702 0.0861794 0.8380484 0.0251962 0.5447450 -0.0171153
1403636644.113555 8.3978340 -3.1780599 0.0920904 0.8389573 0.0250290 0.5433703 -0.0165240
1403636644.213556 8.4517139 -3.1964267 0.0930892 0.8352215 0.0237946 0.5490803 -0.0187002
1403636644.313555 8.5097345 -3.2140741 0.0906646 0.8265621 0.0161419 0.5618593 -0.0291307
1403636644.413555 8.5692218 -3.2343446 0.0801202 0.8187412 0.0100360 0.5728515 -0.0374613
1403636644.513556 8.6264983 -3.2559060 0.0624060 0.8128339 0.0049733 0.5807978 -0.0441601
1403636644.613555 8.6789860 -3.2818754 0.0364891 0.8101822 0.0016986 0.5841659 -0.0484986
1403636644.713556 8.7312120 -3.3160275 0.0050628 0.8092412 0.0082659 0.5861470 -0.0386271
1403636644.813555 8.7815440 -3.3555650 -0.0321877 0.8095793 0.0185773 0.5862645 -0.0230247
1403636644.913555 8.8248293 -3.3953926 -0.0731164 0.8122693 0.0224273 0.5826626 -0.0148310
1403636645.013556 8.8669537 -3.4328712 -0.1089564 0.8183456 0.0219541 0.5741454 -0.0136266
1403636645.113555 8.9055600 -3.4696742 -0.1368713 0.8314105 0.0190143 0.5551138 -0.0156128
1403636645.213556 8.9481296 -3.5051850 -0.1565321 0.8421399 0.0181538 0.5387414 -0.0151190
1403636645.313555 9.0030594 -3.5376526 -0.1664483 0.8445325 0.0179860 0.5350115 -0.0142835
1403636645.413555 9.0649074 -3.5716173 -0.1734984 0.8394122 0.0182425 0.5430340 -0.0129788
1403636645.513556 9.1349906 -3.6032405 -0.1835718 0.8355197 0.0178430 0.5490277 -0.0125320
1403636645.613555 9.2078957 -3.6326312 -0.1974306 0.8336964 0.0174998 0.5518302 -0.0112903
1403636645.713556 9.2872497 -3.6643830 -0.2121547 0.8322277 0.0183085 0.5540355 -0.0103216
1403636645.813555 9.3707436 -3.6958617 -0.2204499 0.8314097 0.0176819 0.5552426 -0.0122822
1403636645.913555 9.4639609 -3.7160581 -0.2217021 0.8322786 0.0160565 0.5539737 -0.0129476
1403636646.013556 9.5485170 -3.7554936 -0.2036735 0.8271946 0.0106272 0.5616324 -0.0143225
1403636646.113555 9.6436801 -3.7905064 -0.1870924 0.8234764 -0.0032957 0.5671898 -0.0130943
1403636646.213556 9.7379860 -3.8289455 -0.1702143 0.8195281 -0.0233818 0.5725265 -0.0063487
1403636646.313555 9.8283051 -3.8707897 -0.1580006 0.8142429 -0.0482813 0.5784984 0.0041266
1403636646.413555 9.9174517 -3.9155274 -0.1545564 0.8083177 -0.0728996 0.5838949 0.0193627
1403636646.513556 9.9967712 -3.9627325 -0.1513978 0.8011275 -0.0881607 0.5906058 0.0400904
1403636646.613555 10.0759917 -4.0117574 -0.1474146 0.7982321 -0.0994021 0.5915234 0.0551790
1403636646.713556 10.1543638 -4.0596114 -0.1368640 0.7999156 -0.1069218 0.5868044 0.0660561
1403636646.813555 10.2258191 -4.1024908 -0.1150766 0.7997780 -0.1125332 0.5851993 0.0723410
1403636646.913555 10.2854492 -4.1463725 -0.0887679 0.7997297 -0.1161793 0.5841536 0.0754935
1403636647.013556 10.3410016 -4.1880375 -0.0648186 0.8013287 -0.1178430 0.5813729 0.0774005
1403636647.113555 10.3877813 -4.2262072 -0.0464709 0.8050529 -0.1180395 0.5760376 0.0783406
1403636647.213556 10.4380761 -4.2644410 -0.0336730 0.8081572 -0.1175910 0.5717802 0.0782417
1403636647.313555 10.4838656 -4.3030833 -0.0254225 0.8075092 -0.1175639 0.5730382 0.0757288
1403636647.413555 10.5304908 -4.3424646 -0.0224672 0.8055981 -0.1171160 0.5761332 0.0732531
1403636647.513556 10.5780731 -4.3842528 -0.0208536 0.8027172 -0.1164287 0.5807449 0.0694610
1403636647.613555 10.6235362 -4.4267150 -0.0198837 0.7971727 -0.1173759 0.5887723 0.0639196
1403636647.713556 10.6731739 -4.4392874 -0.0352910 0.7970042 -0.1194053 0.5881977 0.0674547
1403636647.813555 10.7026950 -4.5158693 -0.0052250 0.7990627 -0.1183899 0.5853061 0.0699952
1403636647.913555 10.7279927 -4.5598585 0.0007057 0.7993895 -0.1238262 0.5829463 0.0762697
1403636648.013556 10.7494615 -4.6069163 -0.0020331 0.7978379 -0.1350375 0.5813207 0.0853564
1403636648.113555 10.7630471 -4.6556485 -0.0135300 0.7951264 -0.1525779 0.5786981 0.0979921
1403636648.213556 10.7823324 -4.7128179 -0.0282242 0.7908192 -0.1728603 0.5762231 0.1126558
1403636648.313555 10.7956103 -4.7693306 -0.0480305 0.7855785 -0.1952605 0.5731268 0.1275360
1403636648.413555 10.8081705 -4.8254826 -0.0728309 0.7796445 -0.2171617 0.5694558 0.1439282
1403636648.513556 10.8186647 -4.8841081 -0.1006228 0.7735011 -0.2398699 0.5646042 0.1593129
1403636648.613555 10.8171809 -4.9357346 -0.1234661 0.7675054 -0.2582225 0.5607971 0.1725201
1403636648.713556 10.8171273 -4.9892610 -0.1410289 0.7661011 -0.2699496 0.5538641 0.1828958
1403636648.813555 10.8206109 -5.0428916 -0.1518280 0.7696887 -0.2790867 0.5430642 0.1864705
1403636648.913555 10.8197444 -5.0920348 -0.1541694 0.7758968 -0.2854039 0.5305680 0.1871532
1403636649.013556 10.8183333 -5.1398398 -0.1441016 0.7785422 -0.2873729 0.5251250 0.1885009
1403636649.113555 10.8277919 -5.1878374 -0.1253897 0.7733823 -0.2844766 0.5328385 0.1924472
1403636649.213556 10.8360652 -5.2309380 -0.0984545 0.7656644 -0.2806398 0.5444157 0.1964965
1403636649.313555 10.8398838 -5.2719854 -0.0664389 0.7623932 -0.2773245 0.5501332 0.1979932
1403636649.413555 10.8431881 -5.3204956 -0.0328856 0.7654237 -0.2749720 0.5480400 0.1953692
1403636649.513556 10.8432337 -5.3644922 0.0068405 0.7685520 -0.2722251 0.5461453 0.1922150
1403636649.613555 10.8404014 -5.4060405 0.0564995 0.7656036 -0.2707191 0.5519014 0.1896499
1403636649.713556 10.8381125 -5.4452766 0.1023474 0.7603265 -0.2753836 0.5567197 0.1900806
1403636649.813555 10.8321370 -5.4836127 0.1401995 0.7566872 -0.2805204 0.5569966 0.1961823
1403636649.913555 10.8258547 -5.5204077 0.1705698 0.7538320 -0.2845088 0.5567554 0.2020281
1403636650.013556 10.8181747 -5.5586773 0.1918143 0.7525110 -0.2873849 0.5553239 0.2067666
1403636650.113555 10.8052979 -5.5906529 0.2036235 0.7496543 -0.2928916 0.5547888 0.2108135
1403636650.213556 10.7876961 -5.6242849 0.2071536 0.7453961 -0.3038264 0.5513378 0.2193188
1403636650.313555 10.7662092 -5.6568871 0.2055916 0.7389665 -0.3215489 0.5453734 0.2304401
1403636650.413555 10.7384680 -5.6895569 0.2032701 0.7319889 -0.3425518 0.5361658 0.2436735
1403636650.513556 10.7110544 -5.7196615 0.1948542 0.7258519 -0.3641475 0.5242098 0.2563976
1403636650.613555 10.6804471 -5.7433817 0.1790559 0.7207858 -0.3818654 0.5140992 0.2652331
1403636650.713556 10.6511206 -5.7668915 0.1609094 0.7166908 -0.3936339 0.5071261 0.2724514
1403636650.813555 10.6188125 -5.7889096 0.1493416 0.7122111 -0.4014731 0.5044332 0.2777083
1403636650.913555 10.5888884 -5.8106967 0.1488760 0.7065441 -0.4035516 0.5070355 0.2843530
1403636651.013556 10.5611045 -5.8286857 0.1525559 0.7020005 -0.4031882 0.5110532 0.2888931
1403636651.113555 10.5320756 -5.8451051 0.1614207 0.7003090 -0.4020334 0.5135663 0.2901483
1403636651.213556 10.5016461 -5.8588637 0.1754135 0.7021869 -0.4014254 0.5124265 0.2884619
1403636651.313555 10.4675312 -5.8692889 0.1935416 0.7062133 -0.4008415 0.5091902 0.2851565
1403636651.413555 10.4329154 -5.8752783 0.2111900 0.7097683 -0.3999915 0.5069014 0.2815791
1403636651.513556 10.4015060 -5.8827909 0.2228223 0.7115192 -0.3975220 0.5076521 0.2792955
1403636651.613555 10.3702080 -5.8868517 0.2287177 0.7093986 -0.3936045 0.5135178 0.2795149
1403636651.713556 10.3386852 -5.8903616 0.2284593 0.7066711 -0.3917507 0.5192218 0.2784887
1403636651.813555 10.3023344 -5.8867737 0.2234412 0.7009631 -0.3977080 0.5236993 0.2760763
1403636651.913555 10.2610549 -5.8854159 0.2139005 0.6924667 -0.4088323 0.5253273 0.2781676
1403636652.013556 10.2121945 -5.8844719 0.2007213 0.6823731 -0.4233258 0.5221783 0.2872142
1403636652.113555 10.1566133 -5.8822957 0.1824327 0.6738031 -0.4411810 0.5092416 0.3033508
1403636652.213556 10.0953840 -5.8750846 0.1612546 0.6634706 -0.4639680 0.4904836 0.3224381
1403636652.313555 10.0265511 -5.8624002 0.1333504 0.6516995 -0.4912575 0.4692210 0.3373210
1403636652.413555 9.9504541 -5.8503327 0.1029725 0.6395638 -0.5165012 0.4501074 0.3486947
1403636652.513556 9.8756290 -5.8402040 0.0746946 0.6289955 -0.5351490 0.4375343 0.3557302
1403636652.613555 9.8074983 -5.8348505 0.0518254 0.6232433 -0.5495757 0.4256047 0.3583224
1403636652.713556 9.7416712 -5.8355875 0.0387244 0.6219024 -0.5571566 0.4147926 0.3616089
1403636652.813555 9.6792748 -5.8438757 0.0379118 0.6200474 -0.5605802 0.4115788 0.3631721
1403636652.913555 9.6242203 -5.8588150 0.0483912 0.6181543 -0.5602438 0.4125350 0.3658236
1403636653.013556 9.5848659 -5.8843678 0.0663594 0.6173409 -0.5574957 0.4145694 0.3690814
1403636653.113555 9.5443455 -5.9100450 0.0729313 0.6166396 -0.5529680 0.4184531 0.3726648
1403636653.213556 9.5008653 -5.9380093 0.0681518 0.6147685 -0.5463473 0.4253032 0.3777320
1403636653.313555 9.4543908 -5.9639662 0.0616656 0.6129654 -0.5385581 0.4330528 0.3830063
1403636653.413555 9.4094277 -5.9929673 0.0650505 0.6142470 -0.5335526 0.4370841 0.3833794
1403636653.513556 9.3648543 -6.0090261 0.0755908 0.6168497 -0.5307961 0.4382856 0.3816512
1403636653.613555 9.3258172 -6.0225522 0.0944652 0.6178219 -0.5287430 0.4408418 0.3799808
1403636653.713556 9.2863367 -6.0338266 0.1134950 0.6172136 -0.5247943 0.4448699 0.3817447
1403636653.813555 9.2453943 -6.0429215 0.1255168 0.6164290 -0.5219509 0.4479990 0.3832486
1403636653.913555 9.2010739 -6.0509223 0.1276939 0.6162801 -0.5204070 0.4491879 0.3841947
1403636654.013556 9.1630843 -6.0564785 0.1237646 0.6165398 -0.5233988 0.4492854 0.3795722
1403636654.113555 9.1262438 -6.0523624 0.1138541 0.6149484 -0.5262573 0.4500548 0.3772830
1403636654.213556 9.0900305 -6.0433974 0.1065060 0.6094807 -0.5304730 0.4494752 0.3809248
1403636654.313555 9.0495543 -6.0353264 0.1040146 0.6045229 -0.5373656 0.4425266 0.3872473
1403636654.413555 9.0090513 -6.0235545 0.1099122 0.5977479 -0.5483454 0.4326251 0.3935103
1403636654.513556 8.9622742 -6.0122312 0.1222459 0.5883768 -0.5604709 0.4224265 0.4015484
1403636654.613555 8.9181600 -5.9986164 0.1396608 0.5781829 -0.5738075 0.4119615 0.4083348
1403636654.713556 8.8747081 -5.9838373 0.1539652 -0.5697286 0.5863151 -0.4045399 -0.4098675
1403636654.813555 8.8355397 -5.9681960 0.1630253 -0.5640779 0.5941540 -0.3977365 -0.4130410
1403636654.913555 8.7942893 -5.9528711 0.1647935 -0.5596210 0.5986207 -0.3933055 -0.4168793
1403636655.013556 8.7595175 -5.9392878 0.1608683 -0.5530210 0.5973318 -0.3954759 -0.4253954
1403636655.113555 8.7231006 -5.9258276 0.1529294 -0.5473809 0.5958619 -0.3995052 -0.4309505
1403636655.213556 8.6831164 -5.9098766 0.1442160 -0.5436705 0.5944290 -0.4032268 -0.4341482
1403636655.313555 8.6441755 -5.8858791 0.1334122 -0.5381669 0.5964765 -0.4046314 -0.4368817
1403636655.413555 8.6051055 -5.8588293 0.1211621 -0.5308553 0.6013050 -0.4045426 -0.4392837
1403636655.513556 8.5669842 -5.8258836 0.1154743 -0.5239662 0.6071539 -0.4002211 -0.4434485
1403636655.613555 8.5271918 -5.7829769 0.1143585 -0.5187666 0.6203326 -0.3889473 -0.4413487
1403636655.713556 8.4862687 -5.7374317 0.1055854 -0.5129376 0.6346262 -0.3786113 -0.4368045
1403636655.813555 8.4446684 -5.6914960 0.0850141 -0.5055775 0.6457866 -0.3693015 -0.4369982
1403636655.913555 8.3979135 -5.6440647 0.0532495 -0.4934152 0.6580049 -0.3606779 -0.4398664
1403636656.013556 8.3417204 -5.5971011 0.0215549 -0.4797344 0.6680186 -0.3536736 -0.4455570
1403636656.113555 8.2889683 -5.5538273 -0.0024993 -0.4706717 0.6745756 -0.3455774 -0.4516549
1403636656.213556 8.2369289 -5.5084440 -0.0159958 -0.4667759 0.6788195 -0.3365148 -0.4561602
1403636656.313555 8.1823133 -5.4641958 -0.0176145 -0.4646482 0.6820989 -0.3310552 -0.4574337
1403636656.413555 8.1314455 -5.4253939 -0.0066527 -0.4638034 0.6840177 -0.3283848 -0.4573506
1403636656.513556 8.0802646 -5.4023207 0.0115293 -0.4645306 0.6842433 -0.3270887 -0.4572040
1403636656.613555 8.0353774 -5.3845279 0.0328614 -0.4656507 0.6814942 -0.3272757 -0.4600280
1403636656.713556 7.9872205 -5.3675839 0.0486661 -0.4629255 0.6747072 -0.3344693 -0.4675472
1403636656.813555 7.9361204 -5.3453492 0.0587711 -0.4609712 0.6668366 -0.3408164 -0.4761079
1403636656.913555 7.8826851 -5.3177776 0.0595829 -0.4617472 0.6614193 -0.3432712 -0.4811225
1403636657.013556 7.8287692 -5.2893805 0.0521372 -0.4612424 0.6590669 -0.3476270 -0.4817071
1403636657.113555 7.7780789 -5.2524837 0.0388223 -0.4599451 0.6585147 -0.3523485 -0.4802702
1403636657.213556 7.7267477 -5.2110780 0.0245651 -0.4587450 0.6595487 -0.3564692 -0.4769468
1403636657.313555 7.6768861 -5.1622377 0.0162965 -0.4601543 0.6626946 -0.3553762 -0.4720187
1403636657.413555 7.6217243 -5.1162462 0.0108817 -0.4612905 0.6682536 -0.3536692 -0.4642911
1403636657.513556 7.5691221 -5.0659082 0.0035315 -0.4631890 0.6743486 -0.3506744 -0.4557822
1403636657.613555 7.5179017 -5.0157594 -0.0097691 -0.4645842 0.6768860 -0.3477544 -0.4528287
1403636657.713556 7.4599985 -4.9671295 -0.0264633 -0.4640973 0.6770636 -0.3479022 -0.4529488
1403636657.813555 7.3977549 -4.9188511 -0.0467765 -0.4605546 0.6796196 -0.3478692 -0.4527623
1403636657.913555 7.3336221 -4.8679501 -0.0698462 -0.4559850 0.6856866 -0.3492990 -0.4471038
1403636658.013556 7.2644619 -4.8152445 -0.0870869 -0.4545751 0.6890287 -0.3474971 -0.4447995
1403636658.113555 7.1876415 -4.7625550 -0.0942787 -0.4578423 0.6875092 -0.3403431 -0.4493086
1403636658.213556 7.1091573 -4.7168675 -0.0948123 -0.4612387 0.6854631 -0.3327899 -0.4545878
1403636658.313555 7.0329273 -4.6754320 -0.0966072 -0.4645883 0.6834940 -0.3258316 -0.4591595
1403636658.413555 6.9593852 -4.6423467 -0.1012200 -0.4663257 0.6833846 -0.3212754 -0.4607688
1403636658.513556 6.8822813 -4.6055882 -0.1108862 -0.4692725 0.6821012 -0.3158790 -0.4634023
1403636658.613555 6.8065501 -4.5749397 -0.1213405 -0.4728912 0.6792983 -0.3100952 -0.4677272
1403636658.713556 6.7306251 -4.5403054 -0.1352883 -0.4740732 0.6772999 -0.3082386 -0.4706467
1403636658.813555 6.6573321 -4.5117092 -0.1526352 -0.4753489 0.6725420 -0.3064429 -0.4773085
1403636658.913555 6.5837206 -4.4823359 -0.1713643 -0.4729492 0.6691362 -0.3101744 -0.4820453
1403636659.013556 6.5198854 -4.4574382 -0.1949751 -0.4673236 0.6689603 -0.3185925 -0.4822857
1403636659.113555 6.4620645 -4.4321737 -0.2218553 -0.4631369 0.6670637 -0.3249469 -0.4847058
1403636659.213556 6.4037235 -4.4051368 -0.2522789 -0.4610386 0.6657416 -0.3286679 -0.4860133
1403636659.313555 6.3556239 -4.3755009 -0.2814100 -0.4616786 0.6668818 -0.3281716 -0.4841746
1403636659.413555 6.3077413 -4.3467372 -0.3057906 -0.4650353 0.6702518 -0.3239398 -0.4791322
1403636659.513556 6.2636280 -4.3225510 -0.3233549 -0.4683143 0.6725347 -0.3192111 -0.4759024
1403636659.613555 6.2228678 -4.2959949 -0.3363220 -0.4674893 0.6724490 -0.3196225 -0.4765581
1403636659.713556 6.1870173 -4.2695958 -0.3523994 -0.4657457 0.6709200 -0.3202019 -0.4800188
1403636659.813555 6.1531163 -4.2424667 -0.3750884 -0.4641872 0.6702049 -0.3202373 -0.4824974
1403636659.913555 6.1187385 -4.2160282 -0.4038691 -0.4634377 0.6718078 -0.3195548 -0.4814400
1403636660.013556 6.0925967 -4.1885784 -0.4373773 -0.4654336 0.6761861 -0.3142710 -0.4768414
1403636660.113555 6.0668096 -4.1662851 -0.4756781 -0.4674021 0.6807640 -0.3091041 -0.4717524
1403636660.213556 6.0466886 -4.1458411 -0.5154190 -0.4683532 0.6830176 -0.3066387 -0.4691534
1403636660.313555 6.0285747 -4.1287978 -0.5545750 -0.4705488 0.6864273 -0.3020110 -0.4649631
1403636660.413555 6.0050474 -4.1175894 -0.5905558 -0.4749806 0.6926727 -0.2948065 -0.4557270
1403636660.513556 5.9866484 -4.1135218 -0.6150360 -0.4765861 0.6939442 -0.2927136 -0.4534599
1403636660.613555 5.9710344 -4.1153784 -0.6385111 -0.4741515 0.6878770 -0.2974479 -0.4620935
1403636660.713556 5.9573525 -4.1311125 -0.6655871 -0.4712631 0.6781385 -0.3030963 -0.4755754
1403636660.813555 5.9487282 -4.1522764 -0.6958813 -0.4713618 0.6687039 -0.3037478 -0.4882523
1403636660.913555 5.9440310 -4.1716869 -0.7334350 -0.4728135 0.6624366 -0.3023742 -0.4961803
1403636661.013556 5.9411783 -4.1912239 -0.7791761 -0.4702208 0.6626099 -0.3076786 -0.4951509
